dao_balance,voter_address
1.0,0xb133838c73e830b25bc7c8c6e20d61cf64bb69f2
1.0,0x97dc0b6f84d2df593a482dec9d2a933e67edeabd
1.0,0x18b6866fff0951b1ee2a4ed750c6496ba7d189a7
1.0,0xa17d848ff23a368d5f5f9205667e144a719c7ea8
1.0,0x61c4d254051cdbf86dc71d13070a1b6e9abc2489
1.0,0xb2dd2665caf61c0b66534593a0a86b6cbc3219e5
1.0,0x3ad0a22ec32cbbff745205e96dea663195eeef00
1.0,0x714cc27df36137286e5cdcf8b33a2e6573dfdc35
1.0,0x2dab92779000452263badc181ac6d80146b03213
1.0,0x8f880649f3aa52f7a274e126eec2f3194b66f28b
1.0,0xfb6ffdb1c7e21480367fb0409a023c0f059cf6f5
1.0,0xfbbaaefac31c56dc43a4368d82629b5753c289d8
1.0,0xf7f09486805da3866f0df96feb5781c6f33d07c2
1.0,0x5ece1adeb045b45f1089abfed307919c5689a4b8
1.0,0xac05f676ef48bd0eaec9c119ba31c99798caafd5
1.0,0xe3b57b770ee1638b566237c48395a78e0aa56fee
1.0,0x9d36ef2efc940c1fdd02a3df21e838eae229375f
1.0,0x96f0666d534fd0d2ba5bd85d5560659cbf1ee14f
1.0,0xe89bf88071058cb7da986dedce05f2f9eeddee10
1.0,0xfc57433cc38836e7b6adba9262d299513d9a7088
1.0,0x097108416e979c88794e3a56be25aa45463e6c40
1.0,0xf03336c8c2b040cf026af8774b67127dff5413a5
1.0,0x33747a8a71fe44c3429e9cdad2d8d5314025c5bb
1.0,0xf936b85bfa01df2cf2f4bf4bbc2dfd5d3b4ca2e3
1.0,0x6220c7a21128fef430918c47f03210ab4e6723c2
1.0,0x2cc36e2740f9e1023ce3e8048a72a86af27cee14
1.0,0xb4577f812ff263ec939a343c467ab4faf423ded3
1.0,0xbfe4222496502ee77c5a7220d8370345fbefe38b
1.0,0x7544cf4472576edfb7af77ee97e4df38811569ec
1.0,0x9191b706939adf15900fbc6af075f5e17a3ff6cc
1.0,0x9b9d813768a507003c5dde12fef9f065d58dfa1f
1.0,0xe6c7b16f84cf7d6b2dd443af818a4452942aa005
1.0,0x9abb4da0f53e2fab78ab07a83bfee409e00c5f01
1.0,0x8930fa056024f4762fa90d5161920b66111f7803
1.0,0x593f602a471f0b9583441e1c1f0990e2d6234a5c
1.0,0x76b6d853e33f800b67aef26520a1331777a16915
1.0,0x27405ff6790cc2bbbe39f6ee75bc2dc72e56b1a2
1.0,0x3d8b7cd62ffc8c7db8f0bbabce1f562c16d663ca
1.0,0xaabcb9c066fea02fda959caae85e57b2a650eb00
1.0,0x1e5af7b64cecd78f0141450e942f19b1935c495e
1.0,0x8235bd09aef59123a478a5803701c77b604920f9
1.0,0xaded58764f200f761fc0a4090ffb8a37b580f068
1.0,0x0f81377675987dd50e019770ec88eaeba937901b
1.0,0xd862b45054ef15bbf7690cd860aa5d1f8a060f6e
1.0,0x7255fe6f25ecaed72e85338c131d0daa60724ecc
1.0,0x2072acf8936b24f20582a1cbd7c84a5ba6995427
1.0,0x1f86ef84c91b8f98bd9466aa83f9a213d72723fb
1.0,0x8d8fed00a69073ad5bdb0dfe196e1ef0cefbb95c
1.0,0x493122d3a5485fd14fb6b24aa58da9698873f58d
1.0,0x85eab92d8df9eed8295bb75c9b52ad5acf8ed193
1.0,0xf85d8b1db1f0820cdaa99db3dd75559960e322c1
1.0,0x8d470921050899284b451d6a65f4204eee4aaf8f
1.0,0x48c457867ddefe44737307367f651ac9c0792048
1.0,0x257e5bdbca582c1e8931a0c972ab64894abc19d3
1.0,0xfea63ead930cd99e698da92679240a6a3142859c
1.0,0xba4f7bd0742aef92428010d703df601f1c52b4c6
1.0,0x5685d07153e3f446d267bf7bcb9e0c64a98c3567
1.0,0x59318ae01cf8e546bf880d4cf222020e70c0912d
1.0,0x9499d6cc471402d70155ac20f6789ed94a78ee98
1.0,0x7bfadf96d112918e10314f94f6c990f150f0e0b1
1.0,0xbbcd2582ecd8404950d76bf98fc7c745acf5b3a6
1.0,0x59d369c01da6e051409489ed9878bb21037095a9
1.0,0x1ac81fdcd10b27d2af73ef0f097159cdf0f0aa8a
1.0,0x71c8ce618c2e663eb6065a13a33bf6aceb3a7d1d
1.0,0x79e5a82c51a079e23f356b4b69742b8244f1dd92
1.0,0x525874d50efa21e8cdb560205d5849ed848d8803
1.0,0x2932f6f3e0b803764a5db5c75eed3fa5ab0de2cf
1.0,0x666ea55758dca56fece932a07a267860a5e14044
1.0,0xbf6585307f021ab19bf276ddaa7bb43d7187e6b9
1.0,0xcc42c84426831de99750fb2268ed3943f4706f5f
1.0,0x27de0fa057415f722365e64a7005d80cb2f3be1f
1.0,0x06c4865ab16c9c760622f19a313a2e637e2e66a2
1.0,0x12a282d228b306e08aff9a9a98ad45df1822062a
1.0,0x4fa4a75a804b86f03d58e1d9cfebed7dcc6f17fe
1.0,0x2d2128ebfdb589a404ae1c1f90a994f4ee9378e2
1.0,0x5b60e32ed6a3c916215ddf67f539ab32c7070664
1.0,0x94904c8f1515f4dbbdbc8e1fed00dc262d1ae6f5
1.0,0x79ebbf86b1cf2fb034e284a25d241bf2a64e2f61
1.0,0x40bbc0fe68b34a27da5365df8796c5df9c73d994
1.0,0xef0dc4cc9930e9645cbf46b79f032ed078397e36
1.0,0x5d71763cc00760afc9c46aa11f68f373cc06ad21
1.0,0xe3ca5096c0619dd8d87bb1989741c720d48ab7fc
1.0,0x4802f8f48f30c8bad892dad8dfaa85a7bd268997
1.0,0xa1c1001be9a5fa286d527f5cdddfa1cd787ab178
1.0,0xdec1ba98f33fc2bad3d85f5a29ab954f5149ce6a
1.0,0x0b0aaf00fecbf94f25ceb9bdb9b3537eedc0858e
1.0,0xcbbb2956738399ce45fe0872e0dce82eb45d6449
1.0,0xf30e8102e016a5c426b937079592a962df4a9b50
1.0,0xb7e00bd0342232a1e1e27c7a820fed76c5d793ff
1.0,0x5e8b95244025e85514faef44eefc086a23bd5793
1.0,0xedca0c6e94004092d24c29dc595819fd2e38cce4
1.0,0x989289216a7948b3ef3180b7543d816944e0c713
1.0,0x99e8043d0c49c94406f4435d1c582dd9639b1df2
1.0,0x6449ae4df8ccfcfa2c15266e333e35c9bd58b642
1.0,0x20388c24e7dafa873ee09b06f8673bb347a2a563
1.0,0x3b005d5e34b6528c088f7e910048ee8a8ed94dcb
1.0,0x0c51d8402580479033f0c959564c3892db017d07
1.0,0xcd92be1f23e57b4bf5ed04634dbca61ac1816ffd
1.0,0xa161b5f4f5eaff6cbc4501829412ae2ac9a908c4
1.0,0xc8ef7f5820f112550b9a5e25e25c891fe17d807e
1.0,0x5796da787e451201a1f33d7078cf7d23c71f2e6d
1.0,0xc88a75b3b14a4280b314f4541f7a4c5966270eb5
1.0,0x9a87ad7ed15b1f1071c8f4e574e8b0e3a3ab19db
1.0,0x075fad58cec5fb6abb30bd8f298de5e91e4cfbdf
1.0,0x19ef90a25ce2a9355f5e1333bdb9dafedfd8cf43
1.0,0x6aa8c4763eaff8c3e3732df22f85b6d6116a7940
1.0,0x3b48381fa08eb1f9805f01476a85d970683eb33e
1.0,0x573dc657285991e04638a9f2261381d1989556cb
1.0,0x6d9907f40df135dcd9743e9ba0553aa42ee995e5
1.0,0x456667d3292aa93bd9fd8eef97997ae5c7a26b19
1.0,0x922f9785cb22e37a75b09cbd6bf3b15559209047
1.0,0x9d7074b31e00f36d4627ceee1da263091d33189d
1.0,0xeed9fbd55703b6a21a9a13596322b48ada9610fb
1.0,0x77e9d9572d16624e77487d8e69699f2d8f6556b8
1.0,0x6f6f2166eebf06df3c1d697b6c79ab9f56e1ee14
1.0,0x16560fe1356a1268a1cdb996fb18dc8c83d43366
1.0,0x4ef4d914173021cd9d277b0858f2500598f2c34a
1.0,0x582dd21a86facff8abde485d231e8848fe0de6d5
1.0,0xe808070243981238269184634c422ee3615e6412
1.0,0x4bee79307bb7cdca924babb5f72ca09f510d1652
1.0,0x397ac9aa39e3b76e3a10de427a79131524e6339e
1.0,0x881dfd0a0a8adc01d627277109f768cb255bf5a4
1.0,0xe86b8751afd8ef110c7a8282649338f13d033d0f
1.0,0x230b2e139a7d56f24120735a32e9b33459a4f63e
1.0,0xe5c14f549f41e76ccdf2876dca207c0394391ee1
1.0,0x0a256324b1d9fb59d4c490d93c8d5555f2fe4c7a
1.0,0x7d9866722d7946c084d6b359c13d079cc135de1f
1.0,0x2cba7cd4b4b380269d41088301811216619044cf
1.0,0xf9c6be39dcc4e07c94a6b50a552a968819d9b4bc
1.0,0xa156f5a0ac91f31f6bb898c23bdd768305b15c27
1.0,0x0e68c0329dbf15ccf5d37d7177e508d9e04cdb42
1.0,0xc7a705aaca5cb6fd5c0246c5ea1368a90c3dc314
1.0,0x9b4b16a7c893c85d6a35b885f13c2c8ee5ced844
1.0,0x810d2b9d8408ff9f702db56b0cfc05c790296cbb
1.0,0x11faf645d81d1bd4587ae4529342483ec1835d09
1.0,0x69c1e8f6ad9c1f4e9bc9118ed4e8417ccf450c22
1.0,0x330958aec4eca4308113202b5d8622e813466b2f
1.0,0xa4f2f3fb05d3244b0fc2702296d4215d6cb27e5f
1.0,0x046a65107b7f4ca5ba7742b928303c0f0917d843
1.0,0x07722608a61d9014462d3cb0bf00420fe8a5adff
1.0,0xc4fd5063a5c2364a3d25bf92de2d42c3979ecadc
1.0,0xcad6ba67b7f79d1e4c2200a3a72b73b300bf7817
1.0,0xb86c267d0b02a961caf3a6b530f3e1542612a6f2
1.0,0x2b1f9682f9cc665832b5caf267f24aa325cdcedf
1.0,0x97202db3cbd6b7cdbb1142c56ac759ac96ace7a8
1.0,0x0f123a1f09804d28dedeb005258e58d6dd85d633
1.0,0xb87c400e710c163117753836846bf05f3d04e299
1.0,0x7d2aa93e054cb41c3105952b1c423c1132a4b65c
1.0,0x8e4583929f162a77329240cd1a17ab4d9d18e043
1.0,0x23defe656be2dfa93a5fdaa2fff66680e9712626
1.0,0xf7b8de5f139f24f4760460475ecb61e0e1319caf
1.0,0xd45cc16c7cb60449926991db9cba7fb00f372e51
1.0,0x4965c5d43ca2ad11b338e876b87494f71c94a33f
1.0,0xb845381e66c91b6259fb2a0241128f55d7130cd6
1.0,0x069029a66a08a78ebdc903b9ff9e5f1aff2deb3b
1.0,0x7b3e157dc152e57567a6db14864035d84bb739f0
1.0,0xf996c4029da290fbb7a1c6fa7c7976053d8526f6
1.0,0x115c31d3633d5cbdf6149fd9f20599e325e38c88
1.0,0x3e4173dbd4e9a349d8b72d9720df71cb4138af5b
1.0,0x887519147d33bf2140aa361b9e985ec3605be390
1.0,0x07349fe9d2b90fb21fa823246ae46589b4c8e7a2
1.0,0x062e3196dae725924e9b9f9298a0b8d04707a80a
1.0,0xb85a97ed45111ab91d2750c1e8e037e31730e5b0
1.0,0x1da05728158ac12a68094f055e13b217e0b6c477
1.0,0xbe56814c59bf15685942eb32e5923a5214e40a39
1.0,0xc134f280c35dfd5ccd47ea1584e987ab64389fc6
1.0,0x3911dd32b6f2f54466c7bddf0c63dc7474558bb8
1.0,0x0ad50deac568ce0075a4fb2f5788150ce3affbb2
1.0,0xa4c37bee98161df2cbd772219a122c16c194d9c3
1.0,0x6b45b168c0bb96a30c094f163474dd61d2c3cb36
1.0,0x224d864fc83fb288bd00b8ea76bd2d3e2e9a9cb4
1.0,0xaca27201eff809089a5169220d66eddb5e7973ef
1.0,0x311ee9a97580bdad2e22a635e0f18291b62a344d
1.0,0x0e7a7936d8b2ff536b67a810b9ca4cbaf8a5e2aa
1.0,0x080a75c96bf646cd9f78aaf8c9869a510e9c68bb
1.0,0xec2b309bf01d4f1ddd338e87118c41222ea48e8e
1.0,0xaec2e770042682bd086e27a87a1ed2d75a5c8d15
1.0,0xa955faa5ac347f1a18fee0bf24ec673786955c4a
1.0,0xbc42c7c245d682d1d3d2ea989568e34ade4fa5e8
1.0,0xf78698c1cbdb295a4c6a3b480cbbfb5df5be1fa4
1.0,0x7e1d4c06263bdf8eae4123fca097a2b666bc2b81
1.0,0x1379eec02593072093a49e41e6cfa7d552fefe51
1.0,0x34925b991dce4e9a94490c8882a37c3dc3c6c631
1.0,0x6831d18e030e17bff020953df15376578e79dd5b
1.0,0x5a50220a66f049b3cf6ba53ce5fcb80d22c3c631
1.0,0x2b5e2a2a9d5c436bd5ccdeb6b7af866cc78ecf7a
1.0,0xf367c5c87dc5535214087e116479af230aab8372
1.0,0x8e552c2370a95d3944b98fecc32b0ba9c0d34362
1.0,0xedf05a7741fcc8f9117a64ea097a2b174cc6eb82
1.0,0xfb76a3e467d8bf5f7a889971c80dd90493ba67f4
1.0,0x14356b7e1439723de328d7e40fa6ec60f83ec688
1.0,0xa08c76b48e7437085997c9cb510db8cd3de9ed5d
1.0,0x2938865d32f71bf033ade022f86b4b2c346d96dd
1.0,0xdc1ba2041a82dfca96bd136cc959753bbd52bb99
0.9999999999999998,0x4714efb0a03b5f78cc7bab887494ba1f0b89fc11
0.99999999,0x0492dd63ce28f1cf167bb06e3bc7649f0dd5e701
0.999999,0x5146c08f80d9a684df410381d2bdd5a75d2dfc98
0.999999,0x2c49b69919ccc558406b08e9718f940c9e6b81b5
0.999999,0x7ad825d76746c5517aee49830cd09df4be6f5dd1
0.999999,0x08cd41bb82695686173624bd0f630c807f415590
0.999999,0x294b925706bc62bfa8e83f94f17b51c3cdf06c08
0.999999,0xf222941df38da7e89044c3df9fa1ad7c2a639cbe
0.999999,0x3eaf53dce9d342320af3e988ddf17d4e38ba9de1
0.999999,0x1434d3a0ecb85973be0261fa7e3a6911d065eaae
0.999999,0xc4cc2db3622770f694382f8ce0c678daacdbece3
0.9999900117347726,0xb304183b68a0bf5fd089e465bd39d51c8ad430d7
0.9999713567061189,0x87aed3546b8c0b8944dd719565b2e6695521493e
0.9999,0x32c8a19db91612a67f9481b6df9cd53760028818
0.999,0x8eaa3c705844ae1d4e39dc2c68dd2bae5aa7c360
0.9987227864609712,0x042926d7025d985f980e5f8fb8d85034e02db2df
0.9985727017891708,0x2ce7ee732583f0659720114d747c81293b39be91
0.9981719016459795,0x63bb8ce04d58b7979a5a673c79e62a2d7e00642e
0.9976505070162234,0xa4b6abc265d3e5ba4050b44a446553ab908b4cc0
0.996094627874086,0x6974de5863f5dc7fd4c82b581c2ab6d69a396272
0.9946000202608548,0xb9c65798359a8431f4861392167a9b8db518ccfe
0.99427884,0xa408b48fa4f0e150930cbc9d51b19afe5e817f0e
0.99323302,0x987c931f121a7132f00df5698aa389a6dd4fb79a
0.9923150721189523,0x56376a77804adbb55c0f10d46e17c4be635e3c43
0.9922694275307131,0x2eb619bf6ef1b2144d47d5a006591ee284f21820
0.9922694275307131,0x316fa1d608beb5e5e59e478eb4120a678d484e77
0.9921,0x907ca863e5c5d7f4229e19561adaad4b788d2648
0.9916143091595828,0xd2643397f9b1ed7a730e5a856953079c25cb6806
0.9904198054319165,0x09917c79b4c98c736f31b162cd6ad31bbb695e46
0.990044344084794,0xa17ebb8f12a81d95c0513eec80dd6f8a096f5f24
0.9900379537383242,0xd633ef774c1d4921a698376e2ecf466a45cfb2af
0.99,0x227fd2fd881cc6c99dfccc0fb40f2b1dc2f3f36e
0.99,0x99c12d799e22acfbf9b627e074f515d30c6d6f6d
0.99,0x85250d8300dac86167645f1df5a642423a257c66
0.99,0x592240021ddd272896dfc411ae980931d92dda2b
0.9877696765325883,0xeb6701b26c8adcc70608092f7e2c6e6d18df7744
0.987343616789535,0x68a52b45fde812c22aec50dc81223459ebc207ff
0.9873396987618701,0x47b73ec4a5917d740026f8709662e97724049672
0.9837774536927028,0x6695f50eada6069c8494d65654e52f4c8e43b0bf
0.9832838255486333,0x51470680d9ab003a53a81fe7bcd9f3f85ad84069
0.98,0x3e0bcf3dbedbc05c094edb27a3b68950e55f1326
0.979973478241988,0x602f9d7692556b229300d6f8c11d3d3d4d69b989
0.9778107882148487,0x87cab39023ded7910834005faa0695dfc9564c7c
0.9734741116943296,0x4094f33215708055a73ff74d2417d8185895d515
0.9731648750517321,0x933866f496d90611f194f107befd61bb139ef61b
0.9729162021686252,0xd9e23678b6b203d2a2cf8db6ed8a8159f43f81a3
0.97,0xf454f18561600b857b05682b15abc777889af1cd
0.9679326472523148,0x19df698fe1ca072e18c8cc81a639b9b5ab2db229
0.9666286719654578,0x189e5caac4644fd5dfb958127e1e7000027ae51d
0.963030297190922,0x57130f730f90805ddb1aaebc6269f0e546c825dd
0.9630098363312667,0xb08c76d0658cd94c7a2cb1c48d299aefaed5bb2a
0.9625394548902176,0x2d38ec70cf1433793245bc7abdc8fdf34558b669
0.9535332526782863,0xbfb5458071867bc00985bc6c13ee400327ac5f97
0.9529862570279801,0xcb751b330358170bdd4eb6aad17ca9d504aac742
0.95,0x687d395b5908c636b821221201334e8cf29863bf
0.95,0xfd0842d4d39d08bc5f1dcad0f12f72910ed41b51
0.95,0xa2b4ca5f98951f71d311898fdfbd1130ee7ea435
0.95,0xe02752735ec87254af881cf937c350f7a68ca453
0.95,0xc6b135ab8ee20116128b17b41d1474575cfb6db3
0.945641340549554,0xe1db81823925022eb48b88cac05a20fb4f393d0c
0.9445319617594082,0xd675979c4c6ce96c488a279d938b5d37e3b2624e
0.943,0x7e595e90d8c7064e25a52a136251667a998e317b
0.9427208377996482,0x44a22017071cfccf35359283b04f6be350e577df
0.9421011369410252,0x6896fc21cb49706f549fa9cc9944f0492e87cbb9
0.941056621734433,0x3252acc3bb1b0b4b22042718f0debedfaf57ad76
0.94,0x062737783838ec1767f05df400dad693364abeda
0.94,0x71261ba1e39a336328e28f4241959c0eecc25768
0.9380852589033394,0xd97a210f0f01a79a2462a547f0b81f820b8e6c6e
0.9362045547642973,0xcca64bd89e0a32bb4a1380af998fd3523dd93616
0.9353620562414895,0xe1cd42de5681eea7ebf93f96edff536e0e58a5ca
0.9352216996345013,0xd5ae0232fd85db089e4b75d6f0cf63ac2713b6b0
0.9350917198882936,0xdafd54006f24a003582ba617a1f8ea691a08b0b2
0.9327953714611192,0x4aa76de68b2c73087bba7e31f3936d520347fcce
0.93185314,0x549adedbf804d8b98300a1d73d725f3889c66441
0.93,0xdd85bb71e4ce25701852c38f9f2f5773b2dfd088
0.93,0x73485ab791bff1312d66956f00906548786592c0
0.93,0x896b2797442e7066f2e46959a0b32398999fcc0d
0.9288686896875712,0xd8cf3e31820ceec940c69f462fc047d306bcb984
0.9270834397823511,0xce9b627fde0cc98f4221ad7b954517389a1c84d0
0.9251688696103766,0x2360d331a8d59ac079bcb516de782d3906a7e950
0.925,0xe19e26becff917f057ebb35217fdf4ab3252dffe
0.9234397422266101,0x9534264170b90860b1500c85d6ed2365e9b79d53
0.92236126,0x94ee763f9930ea718b9c131c58f20f227dc52795
0.921621373691127,0xf250be84de54c325ccfb3662db4c89a23e558b9d
0.9208210129063015,0xff02efd6b79c46f066ff6c94596174bdb942f7dd
0.9206742708509098,0xafb9d7fa614dd77cd9d212bb0596982c850a5085
0.92,0xfbdbb6e3f1fefef2b0be10ab0890ca625bf4ee14
0.92,0x7014a7b7619856ee0df18502dee1b49845c0434b
0.92,0xb12616677401e7eabe6b62a17c4ae91ca2bfc8f8
0.91,0xc8c090be0cf73a1f9b6f66782fd385a37515c7b5
0.9097214690370837,0xd88c972516714c6cb182c08cc4116dd3d5056f86
0.9095107700999813,0x69f7afb59d9ead38ab820f40ae9262565679d31c
0.9071347267534078,0xef5c678dc3170e7a49d22de88c4d8b3e904d5b9b
0.9049999964850165,0x1c0ed538b74d7861e8606e4db92ec98cf8f49953
0.9,0x5c73f530681aa4dabf69ff3348d8ca4067e03cea
0.9,0xe85087764ef1ae96e81c0eef094cee62e3fbc121
0.9,0x3b5362ceb3c417148bbec31c7927c65ff7987326
0.9,0xaf23ee86a9e61051f3c3d0485c86066f68a0702e
0.9,0xe7e7f494c2a79376f25deb4802231574cc256bb7
0.9,0xbd29123a8c138671e90ba9e07183bba9247e1927
0.9,0x85c05b99e725f0f679d2549c2b6efc3b00badbc7
0.9,0xe5831bb4d1469f26ca699eb594602bab7e94d18d
0.9,0x64c6ac491527a44bc45858f2811158936fb8044d
0.9,0x1e36b438dbff561a8277e18e7efb12dabb49295c
0.9,0x422f46480791ec05dbb7f81ba56c2c8ebe12af7e
0.9,0xcd70b1d62467f3820f950588838d0a53c19e8486
0.9,0x5e6471a458ce3f07930ea98871dc2e7d75023e16
0.9,0x593034e88adef8b769a39f06def91c0ed82730d2
0.9,0x37909785fe353364fcc29ca02c6a728570bf4d88
0.899,0x819727fccde8c0f5252f36bd64446abb41701230
0.898,0xe4325125d5799b94cf7ec98488945714108732ec
0.8964632555413689,0xd328e7eee45e6e2f7d7b9d32491a8ea0efa37ce3
0.8951831595987738,0x5904e0f5f16154108d2b75021c786bb8654cc422
0.8928007494726705,0x5f7842abc1db2bb9184238772446ffbe9bf59af8
0.89,0x5df1d7fa410769e9dabcfb83a5c4aeb67466c25e
0.8888915746301276,0x28df0301ba33a4eb79b802c79b81dff519964bb5
0.8864557904619098,0xecddda4c442680ef538c77e0ce939b526f9f6a88
0.8841119868419034,0xbc8ac43c9255f5daab3442cac400f4e36ce43075
0.8821173249068037,0x1e3f7bb4026e4683789a1cdef7dc826965319f7f
0.88,0x7970eee3f584f0915ab40b6e941760be079fe5d4
0.8788,0x6c51ead5552443d5701d7f9fe0cc71aab3527910
0.8772363947840287,0x8b77cce0b7dfe667a8d125bb62355b04d0298181
0.8768917292038099,0x57bbf3459c071fd51c977c2093ebf7c194015cb5
0.8733111029270422,0x4ed7ec21446f311fe7ddd2637672eb2bab1b8989
0.8710078960092666,0xecb68965ac6fa6ad364833cc37c51787c20143f1
0.8692306281228802,0x6d146cc466577657cf5c8df0770a09b5f6e23527
0.8691548816592158,0x290276c66bb48ff991d0333f03cdbd838c76ae2f
0.86779406,0x0e33c24c3b211754ddde04df270ac12c2e984e6d
0.8639591680587574,0x9f6ada0e627330ea7da8e20e8d77b754b4666012
0.8638194897819769,0x090476500ca188fd2ada370bb1b4e020f86e8eaf
0.862851643464127,0x3c57287fc87c9fc575e84b2809726c5ed362d20d
0.8622781435181854,0xa66475fad318b95a084f85125aa4635c7d545fbf
0.861603653041225,0xb695357f7373db7334464ca7fa925c4bf4adf193
0.8612090200678761,0x7ef80289d496df0ac770a2213bd5719ed765c73d
0.860973823566994,0x022111936500251ea358a98cbb158d77580efb42
0.8587046053823033,0xcd55b988be5624ed4a2887a8ef9bc4124435a2f9
0.8562180351134404,0xa07dde14225873223bae1e54e21fe1e6c471401c
0.8447688721309234,0x53b073f8bba1645f97f6ba54054f45dff8897db1
0.842348321062853,0xcbec86586b098e3779c5669ad73c4aae1b1139e8
0.8411547309708318,0x952c23f8f067a5e7e165ff0e42491f51d87dbc95
0.8404404803142973,0xd493a0be4b8bf4b62a59624e83382422b68a3451
0.84,0xf768869f4e9e81f67286b76c951f7947493b5b1f
0.8382481571651188,0xa610a51d2023e6ddce6ba3261f20f7076d08449a
0.8376335325846772,0x68e858455ef7cab11152d1afabc5c106b690b014
0.8353259860497237,0x219aa71e7b35c84c509f4e252e8ddf958a536249
0.8342359610556311,0x823b61a564d28e76896ac6b3c5e9b0ca8706fcdf
0.834,0xd8f4627f199bdb65a5ca842018890f9afea702a9
0.8295747132793553,0x1dd49fd8f79ffa7d6d44fe75801f5e463bd4bc59
0.8283165584066247,0xa5fb5770f62caca88265fcce4794559ac840bc27
0.8255264678778937,0xec3a5f7dd0a957b30a2a5aa4435068e7f7f1298c
0.8244357752707849,0xb9073ef0315c366af174964fc67035179c709e36
0.82,0x421e220278e5cf3b5512a28816d8d7edeaffdf55
0.82,0x070dd7b81dee74e311ad5510a73baf8eb229b508
0.82,0x33ce1310e0e95bdb74fe3ba755231b0fe1849105
0.8188488211562069,0x4bb6b9c936e73803a24e93c622150fb12fc0f38a
0.8166136183586273,0xe0dc88bf166d80c885d6878dc77cd998d5ee3ac6
0.8152345771055438,0x2bc12061c8912505978472c21d4a23db43af62aa
0.8125161728330127,0x5e03d98002e325ab24b21ac2f4085af33740fc72
0.8122,0xf615d9f094a81c441eb92bb23a09a35d5435f335
0.8095156668488875,0x49d43f74988c31e2df1e751e5f0ee160ecdbc5cf
0.8092886586615898,0xa204610565ae888b906ad8179f63f35804e5b079
0.8091360455696585,0xbf582fa750cce109f579479985c0d5426b24096b
0.8089614593110124,0x9065fbfa58cf1a1ed3bd4c7f101e2654585bd2aa
0.8087287201543162,0x9f810f99c5b321d281893cc8afd3a0715064705b
0.8086021781541092,0x8f5dad7f4db78df43a082ebe6a9b8311a8888888
0.808242447498045,0x4dcf7b8d146fa9d305a296f865f66c3499b9d1d0
0.8062961050244121,0x3bd7dc6733dd4a6926278a42c2c888c120010708
0.8061471884555207,0xa6f9341841297ca38594de91f8cb359aace20604
0.8028997379576337,0x117a764de3007c71bd8b633296040689b73b8feb
0.801,0x3c603aad660acb4048788a9ad585fd3238f12f29
0.8003484142655564,0xb8743a4252248728d9f535787d08cab0870d84aa
0.8,0x6898c0c7d51d299c64d4001defa83523f12e4ae6
0.8,0xa3f4c698840fd6af18250fab2f23dbecb5cb3768
0.8,0xd4697abc9d91d5a60789b409e881f38e8210009b
0.8,0x5c92d9b8e4b0e2e12ef5ae2849d66296df3ed45d
0.7989702796964544,0x66587de464039d27fd5029a1602a70b35c493c61
0.7962378256347917,0x0616c88e637d95213951f4bd0107eec425193a7c
0.7960818424261342,0x60bf3f7d5d0fea246c058d144f7b784f7fd373e2
0.7958068505757349,0x7b660cc94f275f3657df5afba9aa1e00f841b59c
0.7939374005980666,0xff49bd163610666fae9815b2466eb70d4c0aca09
0.7934932330508404,0x14683423eef749966658c879879426b74ad9f90c
0.792841,0xe4b8bd8cb10dbf3b152ae13cbf95ec8b869420e1
0.7926322108240477,0x74b646acd44325d8a813d6e347a0df2f78af6129
0.7919140399415979,0xcbbb810aad387945eb1e32faa2c0c467e7b625d2
0.791742638105418,0x982a83f63248c9fe54e2a59a72265011c23625a3
0.7916125401677984,0xbaf3493e9846e2184bdc6b52eac03e1bd3bc7b71
0.7906652572466476,0x9b2445f17bda06f29375fed1b00a966ac3eaea6b
0.79,0xa75bc1ed6e676c700dc80a919922fdfaab37a73c
0.7892743737693461,0xf9d3373bf1564e948d987b3d3aacd822b39849c6
0.7881181783480866,0x931ff4f09aecf8b54f600234d4c51f5da2c4a36d
0.7877384513521362,0xbf12e6db3e9c863bc6941bac16d13f512624e07c
0.7872540919218866,0xe4f47a634df6679c1d5e8d03b5969c4dc0fab303
0.784990745989946,0x144c73bd80b4d3fc8f4c4cad759b2b0f309bc452
0.784943562945719,0x6b0a4871a8ef6d115849bb1d0c31936deef9835a
0.7839721582310711,0xaf6172a7360c070f544a3e5bc78b344c5dfe4938
0.7835377973109177,0xa07cf0100feb7a7ae41d556ab9b7f15c8ca6e210
0.782769381611987,0xd45aa897a38d7c28df05288fdedd281b03dccbc8
0.7823647917288041,0xa42c1459de91be63230b8c7ffd2c84e0a393c6e8
0.78,0xf3a6e74dae414336b6c7f70b272e5dc8759a085a
0.7787982607086963,0xbc2b401780f597b3c879ffde99fc9753340d3c92
0.778531,0xd4f20f43eef492a6cb117c698c0a1cbba42811e4
0.7768335744880177,0xea68ec6f195a5f1adbb8f5517a9f4922d217ea6a
0.776806,0x9c138d52ebe2d5abdff4220d64a976e015463db1
0.7766569609847512,0x0c4d9aab37fe770956da285c55c863fd114dafcc
0.775841,0xd40b0fa8702829c2ba5e1da767e21dbdb2e56a02
0.7742641394617953,0x5f2a81e41ce0b9aade1e0a5b6b88b752c185b581
0.773608,0x0830d434746ee4fb5845267ae5da11ab3123c66d
0.7735446,0x27af1da0f46b4ba49777bcd97df8182109fdd269
0.7726743764574181,0x7212669fa095dd654ab5231c817be8980863bf01
